testing_model_structure,testing_model_type,testing_model_augmentation,testing_model_idx,D_attack_type,D_attack_direction,D_generating_model,D_idx,acc,loss
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,ResNet20v1,3,0.8809000253677368,0.7087372541427612
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,ResNet20v1,2,0.8917999863624573,0.5998499989509583
ResNet56v1,S-ff,untargeted,0,cwl2,untargeted,ResNet56v1,0,0.902400016784668,0.4807639718055725
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,ResNet56v2,2,0.885699987411499,0.6181394457817078
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg19,1,0.8008000254631042,0.90366530418396
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg13,1,0.8849999904632568,0.6765962839126587
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg19,0,0.7878000140190125,0.934685230255127
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg11,0,0.878000020980835,0.6556070446968079
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg19,2,0.8737000226974487,0.7879186868667603
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg16,0,0.8770999908447266,0.7949892282485962
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg16,1,0.7856000065803528,0.9373352527618408
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg13,4,0.8866000175476074,0.6823371052742004
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg16,2,0.8740000128746033,0.7955993413925171
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg16,0,0.7932999730110168,0.888822078704834
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg16,1,0.8690000176429749,0.8430501222610474
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg16,2,0.7882000207901001,0.942164957523346
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg11,4,0.8755999803543091,0.7020558714866638
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg11,1,0.8240000009536743,0.803596556186676
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg19,2,0.7932999730110168,0.9019709825515748
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg13,4,0.8014000058174133,0.8982008099555969
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg19,4,0.8867999911308289,0.6627256870269775
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg13,1,0.8004000186920166,0.8916746973991394
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg13,2,0.7874000072479248,0.932096302509308
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg19,4,0.798799991607666,0.8962709903717041
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg11,2,0.8765000104904175,0.6854187846183777
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg11,2,0.8276000022888184,0.7527239322662354
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg16,4,0.8016999959945679,0.8780060410499573
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg13,0,0.8851000070571899,0.6796633005142212
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg11,4,0.8287000060081482,0.7662822008132935
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg13,2,0.8833000063896179,0.7073593735694885
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg11,1,0.8737999796867371,0.6927685737609863
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg19,1,0.8770999908447266,0.727181077003479
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg13,0,0.7976999878883362,0.8986496925354004
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg16,4,0.8661999702453613,0.8751823306083679
ResNet56v1,S-ff,untargeted,0,pgd,untargeted,vgg19,0,0.8842999935150146,0.6847022771835327
ResNet56v1,S-ff,untargeted,0,pgd,targeted_ll,vgg11,0,0.8367000222206116,0.7173339128494263
ResNet56v1,S-ff,untargeted,0,original,original,original,0,0.909600019454956,0.4598381817340851
ResNet56v1,S-ff,untargeted,1,cwl2,untargeted,ResNet56v1,1,0.2626000046730041,9.455074310302734
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,1,0.8306000232696533,0.7883898019790649
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v2,2,0.8533999919891357,0.7173336744308472
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v2,2,0.8277000188827515,0.8241347670555115
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v2,3,0.8755000233650208,0.7431839108467102
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,0,0.8131999969482422,0.8539161086082458
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v2,1,0.885200023651123,0.7005820870399475
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v2,1,0.8191999793052673,0.8499682545661926
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,6,0.8120999932289124,0.8617895245552063
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,5,0.8859999775886536,0.7136578559875488
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v2,3,0.8876000046730042,0.6800978183746338
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v2,2,0.8813999891281128,0.7120506763458252
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v1,3,0.8357999920845032,0.7620335221290588
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v2,3,0.828000009059906,0.8176311254501343
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v2,3,0.8116000294685364,0.9021798968315125
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v2,1,0.887499988079071,0.670739471912384
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v1,1,0.8098000288009644,0.9333189725875854
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v1,3,0.886900007724762,0.6783921122550964
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,7,0.8931999802589417,0.6238351464271545
ResNet56v1,S-ff,untargeted,1,pgd,targeted_2nd,ResNet56v1,7,0.8427000045776367,0.7496577501296997
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,1,0.8889999985694885,0.6742343902587891
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v1,2,0.7893000245094299,1.125661849975586
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v1,2,0.8755000233650208,0.7693294286727905
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v2,1,0.8425999879837036,0.7573052048683167
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v2,0,0.8100000023841858,0.91500324010849
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v1,1,0.8806999921798706,0.7489039301872253
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v2,0,0.8618999719619751,0.6694990992546082
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,5,0.8126999735832214,0.8627839088439941
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet56v1,0,0.8705999851226807,0.6389049887657166
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,2,0.817799985408783,0.8735244274139404
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v2,0,0.8780999779701233,0.7238157987594604
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,6,0.8798999786376953,0.7383211255073547
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,4,0.8535000085830688,0.6967204809188843
ResNet56v1,S-ff,untargeted,1,cwl2,targeted_2nd,ResNet56v1,0,0.9014000296592712,0.5092763900756836
ResNet56v1,S-ff,untargeted,1,cwl2,targeted_ll,ResNet56v1,0,0.9067000150680542,0.4963430762290954
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,4,0.8873999714851379,0.7149024605751038
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v2,0,0.8919000029563904,0.6267263889312744
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,3,0.7093999981880188,1.530214548110962
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,ResNet20v1,7,0.8549000024795532,0.6958986520767212
ResNet56v1,S-ff,untargeted,1,cwl2,targeted_ll,ResNet56v1,1,0.9072999954223632,0.4920405149459839
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,0,0.8756999969482422,0.7388054728507996
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v1,0,0.8118000030517578,0.956184446811676
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,3,0.8665000200271606,0.8607526421546936
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet20v1,2,0.8877000212669373,0.6629688739776611
ResNet56v1,S-ff,untargeted,1,cwl2,untargeted,ResNet56v1,0,0.901300013065338,0.5083165168762207
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,ResNet56v2,2,0.888700008392334,0.6331475377082825
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg19,1,0.7912999987602234,0.9644446969032288
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg13,1,0.8845999836921692,0.7061053514480591
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg19,0,0.7797999978065491,1.0396007299423218
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg11,0,0.8823999762535095,0.6850163340568542
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg19,2,0.8756999969482422,0.8174564242362976
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg16,0,0.8748000264167786,0.8687470555305481
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg16,1,0.786300003528595,0.9658142328262328
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg13,4,0.885200023651123,0.7296773195266724
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg16,2,0.875,0.8443207740783691
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg16,0,0.784500002861023,0.9610505700111388
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg16,1,0.8648999929428101,0.9083061814308168
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg16,2,0.7883999943733215,0.9707877039909364
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg11,4,0.8762000203132629,0.7401565909385681
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg11,1,0.8173999786376953,0.8482583165168762
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg19,2,0.7972000241279602,0.936881422996521
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg13,4,0.7937999963760376,0.946078598499298
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg19,4,0.8844000101089478,0.7105279564857483
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg13,1,0.7925000190734863,0.9439864158630372
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg13,2,0.7888000011444092,0.9799754619598388
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg19,4,0.7968000173568726,0.9496701955795288
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg11,2,0.8776999711990356,0.7045042514801025
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg11,2,0.829800009727478,0.7922214269638062
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg16,4,0.7936999797821045,0.9498726725578308
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg13,0,0.8866999745368958,0.7149379253387451
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg11,4,0.8255000114440918,0.8124387264251709
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg13,2,0.8798999786376953,0.7623670697212219
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg11,1,0.8736000061035156,0.7260212898254395
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg19,1,0.8758999705314636,0.7615087032318115
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg13,0,0.7922999858856201,0.9447581768035888
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg16,4,0.8700000047683716,0.9368154406547546
ResNet56v1,S-ff,untargeted,1,pgd,untargeted,vgg19,0,0.8848000168800354,0.7320724129676819
ResNet56v1,S-ff,untargeted,1,pgd,targeted_ll,vgg11,0,0.8353999853134155,0.7763306498527527
ResNet56v1,S-ff,untargeted,1,original,original,original,0,0.9096999764442444,0.4840142130851745
ResNet56v1,S-ff,untargeted,2,cwl2,untargeted,ResNet56v1,1,0.2608000040054321,9.499460220336914
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,1,0.842199981212616,0.725776731967926
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v2,2,0.8579000234603882,0.6911975145339966
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v2,2,0.8292999863624573,0.7934247851371765
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v2,3,0.8744999766349792,0.7179805636405945
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,0,0.8190000057220459,0.8347923755645752
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v2,1,0.8860999941825867,0.6687289476394653
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v2,1,0.8205000162124634,0.822810173034668
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,6,0.8104000091552734,0.8609606623649597
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,5,0.8845999836921692,0.7000348567962646
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v2,3,0.8858000040054321,0.6623435020446777
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v2,2,0.8805000185966492,0.676662027835846
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v1,3,0.8418999910354614,0.7500321269035339
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v2,3,0.8342999815940857,0.7659175992012024
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v2,3,0.801800012588501,0.9150500297546388
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v2,1,0.8881000280380249,0.645512044429779
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v1,1,0.814300000667572,0.8691288232803345
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v1,3,0.886900007724762,0.6657524704933167
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,7,0.8956999778747559,0.5933205485343933
ResNet56v1,S-ff,untargeted,2,pgd,targeted_2nd,ResNet56v1,7,0.8442000150680542,0.7348698973655701
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,1,0.8920000195503235,0.6393837928771973
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v1,2,0.8148000240325928,0.8673990368843079
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v1,2,0.8873000144958496,0.6462428569793701
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v2,1,0.8457000255584717,0.7362426519393921
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v2,0,0.824400007724762,0.833223819732666
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v1,1,0.8798999786376953,0.7171909809112549
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v2,0,0.8690999746322632,0.6312516331672668
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,5,0.8077999949455261,0.8639621138572693
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet56v1,0,0.8690000176429749,0.6158158779144287
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,2,0.8302000164985657,0.802764356136322
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v2,0,0.8866999745368958,0.6352421045303345
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,6,0.8791999816894531,0.7234050035476685
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,4,0.8529000282287598,0.6986905932426453
ResNet56v1,S-ff,untargeted,2,cwl2,targeted_2nd,ResNet56v1,0,0.9021000266075134,0.5048548579216003
ResNet56v1,S-ff,untargeted,2,cwl2,targeted_ll,ResNet56v1,0,0.9063000082969666,0.4902025759220123
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,4,0.8871999979019165,0.6835763454437256
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v2,0,0.8948000073432922,0.5988930463790894
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,3,0.7695000171661377,1.0729862451553345
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,ResNet20v1,7,0.8575000166893005,0.6677477359771729
ResNet56v1,S-ff,untargeted,2,cwl2,targeted_ll,ResNet56v1,1,0.9061999917030334,0.4896639585494995
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,0,0.878600001335144,0.7057448625564575
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v1,0,0.8151999711990356,0.9133448004722596
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,3,0.8777999877929688,0.7603070139884949
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet20v1,2,0.8909000158309937,0.6221233606338501
ResNet56v1,S-ff,untargeted,2,cwl2,untargeted,ResNet56v1,0,0.9028000235557556,0.5033584833145142
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,ResNet56v2,2,0.8921999931335449,0.6146624684333801
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg19,1,0.7878999710083008,0.926141321659088
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg13,1,0.8876000046730042,0.6938266754150391
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg19,0,0.7896000146865845,0.9627280235290528
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg11,0,0.8804000020027161,0.6694524884223938
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg19,2,0.8758000135421753,0.7954777479171753
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg16,0,0.8759999871253967,0.8371955156326294
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg16,1,0.7911999821662903,0.9524450898170472
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg13,4,0.88919997215271,0.6921369433403015
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg16,2,0.8719000220298767,0.8295235633850098
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg16,0,0.7949000000953674,0.9058233499526978
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg16,1,0.8690999746322632,0.8681204915046692
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg16,2,0.7912999987602234,0.9589620232582092
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg11,4,0.8748000264167786,0.7292235493659973
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg11,1,0.8209999799728394,0.8215938210487366
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg19,2,0.8027999997138977,0.8935034871101379
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg13,4,0.7976999878883362,0.912753701210022
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg19,4,0.8842999935150146,0.6966837048530579
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg13,1,0.8052999973297119,0.9153379201889038
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg13,2,0.7888000011444092,0.9485623240470886
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg19,4,0.8036999702453613,0.9026426672935486
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg11,2,0.8763999938964844,0.6817189455032349
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg11,2,0.8319000005722046,0.7765394449234009
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg16,4,0.8047000169754028,0.8777938485145569
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg13,0,0.8847000002861023,0.6898646354675293
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg11,4,0.8263999819755554,0.8010270595550537
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg13,2,0.8845000267028809,0.7483683228492737
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg11,1,0.8712999820709229,0.7314063310623169
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg19,1,0.8755000233650208,0.7421700358390808
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg13,0,0.8036999702453613,0.9023876786231996
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg16,4,0.8723999857902527,0.8871307373046875
ResNet56v1,S-ff,untargeted,2,pgd,untargeted,vgg19,0,0.8837000131607056,0.7215263247489929
ResNet56v1,S-ff,untargeted,2,pgd,targeted_ll,vgg11,0,0.8396999835968018,0.7512264251708984
ResNet56v1,S-ff,untargeted,2,original,original,original,0,0.907800018787384,0.4846362769603729
ResNet56v1,S-ff,untargeted,3,cwl2,untargeted,ResNet56v1,1,0.2610999941825866,10.03636074066162
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,1,0.8434000015258789,0.737558901309967
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v2,2,0.849399983882904,0.6910149455070496
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v2,2,0.8180000185966492,0.8693162798881531
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v2,3,0.8766000270843506,0.757610023021698
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,0,0.8199999928474426,0.8491920828819275
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v2,1,0.885699987411499,0.6668541431427002
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v2,1,0.8183000087738037,0.8684818148612976
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,6,0.7986000180244446,0.9082470536231996
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,5,0.8870999813079834,0.6963196992874146
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v2,3,0.8826000094413757,0.6765910387039185
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v2,2,0.8740000128746033,0.737818717956543
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v1,3,0.8446999788284302,0.7124778032302856
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v2,3,0.8374999761581421,0.7496790289878845
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v2,3,0.8030999898910522,0.9496914148330688
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v2,1,0.8844000101089478,0.6548634767532349
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v1,1,0.791100025177002,0.9853463172912598
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v1,3,0.8909000158309937,0.6331899762153625
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,7,0.8963000178337097,0.5966128706932068
ResNet56v1,S-ff,untargeted,3,pgd,targeted_2nd,ResNet56v1,7,0.852400004863739,0.6868252158164978
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,1,0.8913999795913696,0.6253944039344788
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v1,2,0.8076000213623047,0.9605587720870972
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v1,2,0.8819000124931335,0.6814040541648865
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v2,1,0.8465999960899353,0.7211333513259888
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v2,0,0.8255000114440918,0.8348495960235596
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v1,1,0.8787000179290771,0.7409132122993469
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v2,0,0.8536999821662903,0.710378885269165
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,5,0.8184000253677368,0.8315016627311707
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet56v1,0,0.8697999715805054,0.6293491125106812
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,2,0.8288000226020813,0.8170592784881592
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v2,0,0.8817999958992004,0.6809496879577637
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,6,0.8776000142097473,0.7347289323806763
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,4,0.8413000106811523,0.7357634902000427
ResNet56v1,S-ff,untargeted,3,cwl2,targeted_2nd,ResNet56v1,0,0.902899980545044,0.4911561012268066
ResNet56v1,S-ff,untargeted,3,cwl2,targeted_ll,ResNet56v1,0,0.9093999862670898,0.4766328036785126
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,4,0.8841999769210815,0.6942543983459473
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v2,0,0.8863000273704529,0.633503794670105
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,3,0.744700014591217,1.2899068593978882
ResNet56v1,S-ff,untargeted,3,pgd,targeted_ll,ResNet20v1,7,0.8550999760627747,0.6890069842338562
ResNet56v1,S-ff,untargeted,3,cwl2,targeted_ll,ResNet56v1,1,0.910700023174286,0.4745264053344726
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,0,0.8809999823570251,0.7136747241020203
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet56v1,0,0.8226000070571899,0.8583248257637024
ResNet56v1,S-ff,untargeted,3,pgd,untargeted,ResNet20v1,3,0.8748999834060669,0.7985460758209229
